"lat","lon","id"
41.4137662744824,2.09144545355334,0
41.4138316112098,2.09136746369968,0
41.4139038082709,2.09130824433164,0
41.413980115622,2.0912492391214,0
41.4140556598296,2.09117717902509,0
41.4141244539199,2.09109804118295,0
41.4141883561476,2.09102035522224,0
41.4142518036187,2.090944952256,0
41.4143136594475,2.09086963869049,0
41.4143757920669,2.09079565776628,0
41.4144414450508,2.09072701531491,0
41.4145125090223,2.09065927480139,0
41.4145828796343,2.0905821569564,0
41.4146444823652,2.0904956488668,0
41.4146983673818,2.09040814630294,0
41.4147477593151,2.09032131664541,0
41.414796283329,2.09023427299622,0
41.4148415639978,2.09016266295262,0
41.4148897377547,2.09011361742709,0
41.4149571346399,2.09008673436454,0
41.415040086507,2.09008353463765,0
41.4151132229219,2.0901091937956,0
41.4151625562714,2.09018170455022,0
41.4151958813022,2.09028513123536,0
41.4152172201144,2.09038746370146,0
41.4152330807459,2.09048349346833,0
41.4152525318292,2.09057713423638,0
41.415279790038,2.0906709474399,0
41.4153189590473,2.09076033138873,0
41.4153768179333,2.09084440027707,0
41.4154498040212,2.09092347766207,0
41.4155243541621,2.09099515282759,0
41.4155884821792,2.09106284756785,0
41.4156370444801,2.09114075550572,0
41.41566612162,2.09123015811393,0
41.4156766173072,2.09132159160024,0
41.4156728410199,2.09141786413927,0
41.4156601346788,2.09152337207067,0
41.4156468868041,2.0916294316689,0
41.4156365763979,2.09173239898999,0
41.4156240015717,2.09183254001172,0
41.4156085411519,2.09193026950956,0
41.4155922811902,2.09202247052445,0
41.4155749105133,2.09210353733599,0
41.4155564536709,2.09217019448769,0
41.4155379721785,2.09222632463116,0
41.4155242729295,2.09227812505612,0
41.4155233302261,2.09233221123577,0
41.4155422336298,2.0923950877219,0
41.4155731026344,2.09244998269667,0
41.4155987679609,2.09248866079198,0
41.4156177731048,2.09251001465597,0
41.41563719662,2.09251782768477,0
41.4156672883292,2.09251468886808,0
41.4157296589719,2.09248990183691,0
41.4158151608687,2.09242016973263,0
41.4158932760469,2.09233472897921,0
41.4159623448937,2.09224949446798,0
41.4160268469417,2.09216805858232,0
41.4160900461159,2.09208702583554,0
41.4161511711222,2.09200438746502,0
41.4162070974373,2.09192211681392,0
41.4162600499798,2.09184037580462,0
41.4163122624964,2.09176007418683,0
41.4163649766202,2.09167918390728,0
41.4164158911981,2.09159441479787,0
41.4164681494114,2.09150534360276,0
41.4165236380063,2.09141413389005,0
41.4165772934126,2.0913256155598,0
41.4166267155533,2.09124124166798,0
41.4166741414871,2.09115926704154,0
41.4167246788312,2.0910772162191,0
41.4167831127395,2.09099193868604,0
41.4168468838869,2.09090687974511,0
41.4169058462391,2.09083437714196,0
